Percentage served,Time in ms
0,206.734
1,233.883
2,260.427
3,276.513
4,284.187
5,284.370
6,286.945
7,306.342
8,322.200
9,327.622
10,350.689
11,374.941
12,376.225
13,438.356
14,453.992
15,468.715
16,492.074
17,501.945
18,504.450
19,512.166
20,518.455
21,530.644
22,530.803
23,530.977
24,531.408
25,531.870
26,536.152
27,536.481
28,542.187
29,553.513
30,553.944
31,556.397
32,560.346
33,561.038
34,561.782
35,567.331
36,579.411
37,594.948
38,600.330
39,603.728
40,625.056
41,630.729
42,650.431
43,656.319
44,657.589
45,661.670
46,676.958
47,693.364
48,697.621
49,719.640
50,732.353
51,754.756
52,755.315
53,757.216
54,760.351
55,760.513
56,760.570
57,761.395
58,761.839
59,763.509
60,765.613
61,772.668
62,781.585
63,785.638
64,796.675
65,808.447
66,811.694
67,827.406
68,835.131
69,857.793
70,862.625
71,867.162
72,878.595
73,881.150
74,890.173
75,891.795
76,893.387
77,896.102
78,908.162
79,915.820
80,918.364
81,938.391
82,969.386
83,973.466
84,975.274
85,977.194
86,978.729
87,982.499
88,984.233
89,990.344
90,1000.089
91,1004.639
92,1006.304
93,1007.507
94,1009.553
95,1011.242
96,1030.881
97,1042.201
98,1125.539
99,1156.038
100,1156.038
